id,title,original_name,url,duration,count,liked_count,album_id,album_code,album_title,album_year,artists,languages
1321,ChsTypBet - Chess (Type Beat).mp3,Chess (Type Beat),songs-file/ChsTypBet%20-%20Chess%20%28Type%20Beat%29.mp3,142.106122,0,0,894,ChsTypBet,Chess (Type Beat),2025,Unknown,BGM
1322,SSHL - Pretty Little Baby.mp3,Pretty Little Baby,songs-file/SSHL%20-%20Pretty%20Little%20Baby.mp3,142.602449,0,0,895,SSHL,"Connie Francis Sings ""Second Hand Love""",1962,Connie Francis,English
1323,OFTC - Superstar.mp3,Superstar,songs-file/OFTC%20-%20Superstar.mp3,186.148571,0,0,896,OFTC,ONE FROM THE CROWD,2025,dox,Punjabi
1324,BYE - Bye.mp3,Bye,songs-file/BYE%20-%20Bye.mp3,180.088163,0,0,897,BYE,Bye,2022,Aditya Bhardwaj,Hindi
1325,HRPNT - Raat Bhar.mp3,Raat Bhar,songs-file/HRPNT%20-%20Raat%20Bhar.mp3,325.659864,0,0,159,HRPNT,Heropanti,2014,"Shreya Ghoshal, Arijit Singh, Sajid-Wajid",Hindi
1326,JHOL - Jhol.mp3,Jhol,songs-file/JHOL%20-%20Jhol.mp3,265.822041,0,0,898,JHOL,Jhol,2024,"Annural Khalid, Maanu","Punjabi, Urdu"
1327,VLHTA - Teri Yaad…Yaad.mp3,Teri Yaad…Yaad,songs-file/VLHTA%20-%20Teri%20Yaad%E2%80%A6Yaad.mp3,296.8439,0,0,388,VLHTA,Vaah! Life Ho Toh Aisi!,2005,"Jayesh Gandhi, KK",Hindi
1328,DMM - GUSTAKH DIL TERE LIYE.mp3,GUSTAKH DIL TERE LIYE,songs-file/DMM%20-%20GUSTAKH%20DIL%20TERE%20LIYE.mp3,307.24644,0,0,899,DMM,Dil Maange More,2004,"Sonu Nigam, Sunidhi Chauhan, Sameer Anjaan, Himesh Reshammiya",Hindi
1329,RACE - Khwab Dekhe (Sexy Lady).mp3,Khwab Dekhe (Sexy Lady),songs-file/RACE%20-%20Khwab%20Dekhe%20%28Sexy%20Lady%29.mp3,279.986213,0,0,307,RACE,Race,2008,"Monali Thakur, Pritam Chakraborty, Neeraj Shridhar",Hindi
1330,RckyHndsm - Rock Tha Party.mp3,Rock Tha Party,songs-file/RckyHndsm%20-%20Rock%20Tha%20Party.mp3,211.464127,0,0,900,RckyHndsm,Rocky Handsome,2004,Bombay Rockers,Hindi
1331,SAPHIR - Sapphire.mp3,Sapphire,songs-file/SAPHIR%20-%20Sapphire.mp3,178.561451,0,0,901,SAPHIR,Sapphire,2025,"Arijit Singh, Ed Sheeran","Punjabi, Hindi, English"
1332,ITT - Ishq Tera Tadpave (Oh Ho Ho Ho).mp3,Ishq Tera Tadpave (Oh Ho Ho Ho),songs-file/ITT%20-%20Ishq%20Tera%20Tadpave%20%28Oh%20Ho%20Ho%20Ho%29.mp3,366.917,0,0,902,ITT,Ishq Tera Tadpave,1999,Sukhbir,Punjabi
1333,BTRR - Bolo Ta Ra Ra.mp3,Bolo Ta Ra Ra,songs-file/BTRR%20-%20Bolo%20Ta%20Ra%20Ra.mp3,313.097868,0,0,903,BTRR,Bolo Ta Ra Ra,1995,Daler Mehndi,Punjabi
1334,HJBB - Ho Jayegi Balle Balle.mp3,Ho Jayegi Balle Balle,songs-file/HJBB%20-%20Ho%20Jayegi%20Balle%20Balle.mp3,289.599274,0,0,904,HJBB,Ho Jayegi Balle Balle,1999,Daler Mehndi,Punjabi
1335,TTT - Tunak Tunak Tun.mp3,Tunak Tunak Tun,songs-file/TTT%20-%20Tunak%20Tunak%20Tun.mp3,303.182948,0,0,905,TTT,Tunak Tunak Tun,1998,Daler Mehndi,Punjabi
1336,DDDG - BILLO RANI.mp3,BILLO RANI,songs-file/DDDG%20-%20BILLO%20RANI.mp3,332.55619,0,0,906,DDDG,Dhan Dhana Dhan Goal,2007,"Pritam Chakraborty, Richa Sharma, Javed Akhtar, Anand Raj Anand",Hindi
1337,DsiBz - Jhak Maar Ke.mp3,Jhak Maar Ke,songs-file/DsiBz%20-%20Jhak%20Maar%20Ke.mp3,233.128345,0,0,418,DsiBz,Desi Boyz,2011,"Harshdeep Kaur, Pritam Chakraborty, Neeraj Shridhar",Hindi
1338,REDY - Meri Ada Bhi.mp3,Meri Ada Bhi,songs-file/REDY%20-%20Meri%20Ada%20Bhi.mp3,245.66712,0,0,318,REDY,Ready,2011,"Rahat Fateh Ali Khan, Tulsi Kumar",Hindi
1339,DORIE - Doorie.mp3,Doorie,songs-file/DORIE%20-%20Doorie.mp3,292.56,0,0,531,DORIE,Doorie,2006,"Sachin Gupta, Atif Aslam",Hindi
1340,JUC - Queen of Hearts.mp3,Queen of Hearts,songs-file/JUC%20-%20Queen%20of%20Hearts.mp3,202.272,0,0,907,JUC,Juice,1981,Juice Newton,English
1341,TIYS - Young Turks.mp3,Young Turks,songs-file/TIYS%20-%20Young%20Turks.mp3,269.232,0,0,908,TIYS,Tonight I'm Yours,1981,Rod Stewart,English
1342,TOTO - Hold the Line.mp3,Hold the Line,songs-file/TOTO%20-%20Hold%20the%20Line.mp3,238.512,0,0,909,TOTO,Toto,1978,Toto (band),English
1343,BLAH! - BLAH!.mp3,BLAH!,songs-file/BLAH%21%20-%20BLAH%21.mp3,151.579864,0,0,910,BLAH!,BLAH!,2024,Nomi XD,BGM
1344,BLAH! - BLAH! (Slowed + Reverb).mp3,BLAH! (Slowed + Reverb),songs-file/BLAH%21%20-%20BLAH%21%20%28Slowed%20%2B%20Reverb%29.mp3,169.13415,0,0,910,BLAH!,BLAH!,2024,Nomi XD,BGM
1345,44 - камин (Kamin).mp3,камин (Kamin),songs-file/44%20-%20%D0%BA%D0%B0%D0%BC%D0%B8%D0%BD%20%28Kamin%29.mp3,184.784399,0,0,911,44,44,2023,"Emin, JONY",Russian
1347,HOT - History Of Time.mp3,History Of Time,songs-file/HOT%20-%20History%20Of%20Time.mp3,268.874014,0,0,912,HOT,History Of Time,2022,Ender Guney,Instrumental
1348,Frgmnt - fragment.mp3,fragment,songs-file/Frgmnt%20-%20fragment.mp3,82.580317,0,0,913,Frgmnt,fragment,2025,slxughter,BGM
1349,PNAMA - Panama.mp3,Panama,songs-file/PNAMA%20-%20Panama.mp3,200.782948,0,0,914,PNAMA,Panama,2018,Matteo,Romanian
1350,PBS - Passo Bem Solto (Phonk).mp3,Passo Bem Solto (Phonk),songs-file/PBS%20-%20Passo%20Bem%20Solto%20%28Phonk%29.mp3,103.468118,0,0,915,PBS,Passo Bem Solto,2025,ATLXS,BGM
1351,TCHNOFNK - TECHNOLOGIA FUNK.mp3,TECHNOLOGIA FUNK,songs-file/TCHNOFNK%20-%20TECHNOLOGIA%20FUNK.mp3,99.752925,0,0,916,TCHNOFNK,TECHNOLOGIA FUNK,2025,WUYS,BGM
1352,LSVLTAJ - LOS VOLTAJE.mp3,LOS VOLTAJE,songs-file/LSVLTAJ%20-%20LOS%20VOLTAJE.mp3,99.298685,0,0,917,LSVLTAJ,LOS VOLTAJE,2025,Sayfalse,BGM
1353,YngKiBlu - Yung Kai Blue.mp3,Yung Kai Blue,songs-file/YngKiBlu%20-%20Yung%20Kai%20Blue.mp3,221.355828,0,0,919,YngKiBlu,Yung Kai Blue,2025,Vadly Emily,"Chinese, Canadian"
1354,LHMT - Lady (Hear Me Tonight).mp3,Lady (Hear Me Tonight),songs-file/LHMT%20-%20Lady%20%28Hear%20Me%20Tonight%29.mp3,221.193288,0,0,920,LHMT,Lady (Hear Me Tonight),2001,Modjo,English
1355,EPL - Tere Bin Nahi Laage.mp3,Tere Bin Nahi Laage,songs-file/EPL%20-%20Tere%20Bin%20Nahi%20Laage.mp3,222.400726,0,0,921,EPL,Ek Paheli Leela,2015,Uzair Jaswal,Hindi
1356,LKSY - Lakshya.mp3,Lakshya,songs-file/LKSY%20-%20Lakshya.mp3,375.722086,0,0,236,LKSY,Lakshya,2004,Shankar-Ehsaan-Loy,Hindi
1357,AMRIC - A Horse With No Name.mp3,A Horse With No Name,songs-file/AMRIC%20-%20A%20Horse%20With%20No%20Name.mp3,251.564989,0,0,922,AMRIC,America,1971,America (band),English
1358,EM2022R - Two Tickets to Paradise (2022 Remaster).mp3,Two Tickets to Paradise (2022 Remaster),songs-file/EM2022R%20-%20Two%20Tickets%20to%20Paradise%20%282022%20Remaster%29.mp3,240.419388,0,0,923,EM2022R,Eddie Money (2022 Remaster),1977,Eddie Money,English
1359,PLNSN - Free Bird.mp3,Free Bird,songs-file/PLNSN%20-%20Free%20Bird.mp3,550.382585,0,0,924,PLNSN,(Pronounced 'Lĕh-'nérd 'Skin-'nérd),1973,Lynyrd Skynyrd,English
1360,ThPrdtr - Check Yo Self.mp3,Check Yo Self,songs-file/ThPrdtr%20-%20Check%20Yo%20Self.mp3,272.553292,0,0,925,ThPrdtr,The Predator,1992,Ice Cube,English
1361,ThPrdtr - It Was a Good Day.mp3,It Was a Good Day,songs-file/ThPrdtr%20-%20It%20Was%20a%20Good%20Day.mp3,260.166531,0,0,925,ThPrdtr,The Predator,1992,Ice Cube,English
1362,LKSY - Agar Main Kahoon.mp3,Agar Main Kahoon,songs-file/LKSY%20-%20Agar%20Main%20Kahoon.mp3,292.826848,0,0,236,LKSY,Lakshya,2004,"Alka Yagnik, Udit Narayan, Shankar-Ehsaan-Loy",Hindi
1363,DCH - Woh Ladki Hai Kahan.mp3,Woh Ladki Hai Kahan,songs-file/DCH%20-%20Woh%20Ladki%20Hai%20Kahan.mp3,306.220408,0,0,926,DCH,Dil Chahta Hai,2001,"Shaan, Kavita Subrahmanyam",Hindi
1364,TTWC - Oh Lala Re.mp3,Oh Lala Re,songs-file/TTWC%20-%20Oh%20Lala%20Re.mp3,317.138141,0,0,927,TTWC,Taarzan: The Wonder Car,2004,"Alka Yagnik, KK, Himesh Reshammiya, Sameer Anjaan",Hindi
1365,KHGN - Aao Na.mp3,Aao Na,songs-file/KHGN%20-%20Aao%20Na.mp3,388.005442,0,0,928,KHGN,Kyun! Ho Gaya Na...,2004,"Sadhana Sargam, Shankar Mahadevan, Udit Narayan",Hindi
1366,HIWY - Patakha Guddi.mp3,Patakha Guddi,songs-file/HIWY%20-%20Patakha%20Guddi.mp3,285.187483,0,0,161,HIWY,Highway,2014,Nooran Sisters,"Punjabi, Hindi, Urdu"
1367,BRFI - Kyon.mp3,Kyon,songs-file/BRFI%20-%20Kyon.mp3,266.07746,0,0,48,BRFI,Barfi!,2012,"Papon, Pritam Chakraborty, Sunidhi Chauhan, Sunitha Sarathy",Hindi
1368,PCM - Made in Romania.mp3,Made in Romania,songs-file/PCM%20-%20Made%20in%20Romania.mp3,243.693424,0,0,929,PCM,Ploua Cu Milioane,2004,Ionut Cercel,Romanian
1369,AdVdnt - Prasanna Vadanam.mp3,Prasanna Vadanam,songs-file/AdVdnt%20-%20Prasanna%20Vadanam.mp3,306.096,0,0,930,AdVdnt,Advaita Vedānta,0,Adi Shankara,Sanskrit
1370,HdLit - Headlights.mp3,Headlights,songs-file/HdLit%20-%20Headlights.mp3,158.416689,0,0,931,HdLit,Headlight,2024,"Alan Walker, 2024",English
1371,WAItSiYW - Who Am I to Stand in Your Way.mp3,Who Am I to Stand in Your Way,songs-file/WAItSiYW%20-%20Who%20Am%20I%20to%20Stand%20in%20Your%20Way.mp3,285.035102,0,0,932,WAItSiYW,Who Am I to Stand in Your Way,2014,Chester See,English
1372,BRTHLS - Melt the Snow.mp3,Melt the Snow,songs-file/BRTHLS%20-%20Melt%20the%20Snow.mp3,227.973515,0,0,933,BRTHLS,Breathless,2007,Shayne Ward,English
1373,SfAS - 大展鴻圖(Blueprint Supreme).mp3,大展鴻圖(Blueprint Supreme),songs-file/SfAS%20-%20%E5%A4%A7%E5%B1%95%E9%B4%BB%E5%9C%96%28Blueprint%20Supreme%29.mp3,209.52,0,0,934,SfAS,八方來財(Stacks from All Sides),2024,SKAI ISYOURGOD,Chinese
1374,CrystlSks - Crystal Skies.mp3,Crystal Skies,songs-file/CrystlSks%20-%20Crystal%20Skies.mp3,151.248,0,0,935,CrystlSks,Crystal Skies,2024,"VXLLAIN, ENXK, iGRES",BGM
1375,SIYARA - Saiyaara.mp3,Saiyaara,songs-file/SIYARA%20-%20Saiyaara.mp3,366.744,0,0,936,SIYARA,Saiyaara,2025,"Faheem Abdullah, Arslan Nizami, Tanishk Bagchi",Hindi
1376,StymvJyte - Chiraiya.mp3,Chiraiya,songs-file/StymvJyte%20-%20Chiraiya.mp3,197.12,0,0,937,StymvJyte,Satyamev Jayate,2012,Swanand Kirkire,Hindi
1377,ThBgnin - Cupid (Twin version).mp3,Cupid (Twin version),songs-file/ThBgnin%20-%20Cupid%20%28Twin%20version%29.mp3,174.132225,0,0,938,ThBgnin,The Beginning,2023,FIFTY FIFTY,Korean
1378,Lglsd - Mundian to Bach Ke.mp3,Mundian to Bach Ke,songs-file/Lglsd%20-%20Mundian%20to%20Bach%20Ke.mp3,236.956725,0,0,939,Lglsd,Mundian to Bach Ke,2002,Panjabi MC,Punjabi
1379,Мтшк - Матушка.mp3,Матушка,songs-file/%D0%9C%D1%82%D1%88%D0%BA%20-%20%D0%9C%D0%B0%D1%82%D1%83%D1%88%D0%BA%D0%B0.mp3,169.168975,0,0,940,Мтшк,Матушка,2022,Tatiana Kurtukova,Russian
1380,DNO - Danza Kuduro (Remix).mp3,Danza Kuduro (Remix),songs-file/DNO%20-%20Danza%20Kuduro%20%28Remix%29.mp3,218.671,0,0,414,DNO,Don Omar,2010,Don Omar,Spanish
1381,DON - Ye Mera Dil.mp3,Ye Mera Dil,songs-file/DON%20-%20Ye%20Mera%20Dil.mp3,279.6,0,0,487,DON,Don (The Chase Begins Again),2006,Sunidhi Chauhan,Hindi
1382,DON - Khaike Paan Banaraswala.mp3,Khaike Paan Banaraswala,songs-file/DON%20-%20Khaike%20Paan%20Banaraswala.mp3,321.36,0,0,487,DON,Don (The Chase Begins Again),2006,Udit Narayan,Hindi
1383,YHM - YOSHO HAI MONTAGEM.mp3,YOSHO HAI MONTAGEM,songs-file/YHM%20-%20YOSHO%20HAI%20MONTAGEM.mp3,84.08815,0,0,941,YHM,YOSHO HAI MONTAGEM,2025,Torbahed,BGM
1384,SnL - Bailando (English Version).mp3,Bailando (English Version),songs-file/SnL%20-%20Bailando%20%28English%20Version%29.mp3,271.856325,0,0,609,SnL,Sex and Love,2014,Enrique Iglesias,"Spanish, English"
1385,"123 - 1, 2, 3.mp3","1, 2, 3",songs-file/123%20-%201%2C%202%2C%203.mp3,197.4857,0,0,942,123,"1, 2, 3",2018,"Sofia Reyes, De la Ghetto, Jason Derulo","Spanish, English"
1386,FnkUnvrs - FUNK UNIVERSO (Slowed).mp3,FUNK UNIVERSO (Slowed),songs-file/FnkUnvrs%20-%20FUNK%20UNIVERSO%20%28Slowed%29.mp3,149.088,0,0,943,FnkUnvrs,FUNK UNIVERSO,2024,Irokz,BGM
1387,BHGMB - SIGNAL.mp3,SIGNAL,songs-file/BHGMB%20-%20SIGNAL.mp3,300.734694,0,0,53,BHGMB,Bhagam Bhag,2006,"Pritam Chakraborty, Remo Fernandes, Suzanne D'Mello, Sameer Anjaan",Hindi
1388,Enthrn - Kadhal Anukkal.mp3,Kadhal Anukkal,songs-file/Enthrn%20-%20Kadhal%20Anukkal.mp3,344.677007,0,0,944,Enthrn,Enthiran (The Robot),2010,"Shreya Ghoshal, Vijay Prakash Sharma",Tamil
1389,JSTS - Peaches.mp3,Peaches,songs-file/JSTS%20-%20Peaches.mp3,198.192,0,0,873,JSTS,Justice,2021,Justin Bieber,English
1390,KANK - Where's the Party Tonight.mp3,Where's the Party Tonight,songs-file/KANK%20-%20Where%27s%20the%20Party%20Tonight.mp3,378.160181,0,0,203,KANK,Kabhi Alvida Naa Kehna,2006,"Vasundhara Das, Loy Mendonsa, Shankar Mahadevan, Shaan",Hindi
1391,WR - Ghungroo.mp3,Ghungroo,songs-file/WR%20-%20Ghungroo.mp3,302.950748,0,0,945,WR,War,2019,Vishal-Shekhar,Hindi
1392,SMBA - Bandeya Re Bandeya.mp3,Bandeya Re Bandeya,songs-file/SMBA%20-%20Bandeya%20Re%20Bandeya.mp3,254.915918,0,0,946,SMBA,Simmba,2018,"Asees Kaur, Arijit Singh",Hindi
1393,UdtPnjb - Da Da Dasse.mp3,Da Da Dasse,songs-file/UdtPnjb%20-%20Da%20Da%20Dasse.mp3,213.12,0,0,947,UdtPnjb,Udta Punjab,2016,"Kanika Kapoor, Babu Haabi","Punjabi, Hindi"
1394,EnfBgnn - End of Beginning.mp3,End of Beginning,songs-file/EnfBgnn%20-%20End%20of%20Beginning.mp3,159.336,0,0,948,EnfBgnn,End of Beginning,2022,Joe Keery,English
1395,LUV - Jim Jim (Phonk).mp3,Jim Jim (Phonk),songs-file/LUV%20-%20Jim%20Jim%20%28Phonk%29.mp3,92.04,0,0,465,LUV,Love (ಲವ್),2004,Lakshmi Matthieu,Kannada
1396,strly - starly.mp3,starly,songs-file/strly%20-%20starly.mp3,135.96,0,0,949,strly,starly,2025,riserayss,BGM
1397,DHRNDR - Ishq Jalakar.mp3,Ishq Jalakar,songs-file/DHRNDR%20-%20Ishq%20Jalakar.mp3,250.896,0,0,950,DHRNDR,Dhurandhar,2025,"Shashwat Sachdev, Sahir Ludhianvi",Hindi
1398,AA - Tumse Hi Tumse.mp3,Tumse Hi Tumse,songs-file/AA%20-%20Tumse%20Hi%20Tumse.mp3,263.174966,0,0,30,AA,Anjaana Anjaani,2010,"Vishal-Shekhar, Caralisa Monteiro, Shekhar Ravjiani",Hindi
1399,K7 - Sari Sari Raat.mp3,Sari Sari Raat,songs-file/K7%20-%20Sari%20Sari%20Raat.mp3,330.327075,0,0,222,K7,Khiladi 786,2012,Himesh Reshammiya,Hindi
1400,TsMK - Happy Ending.mp3,Happy Ending,songs-file/TsMK%20-%20Happy%20Ending.mp3,283.654966,0,0,426,TsMK,Tees Maar Khan,2010,"Debojit Saha, Prajakta Shukre, Abhijeet Sawant, Vishal-Shekhar, Harshit Saxena",Hindi
1401,TsMK - Tees Maar Khan.mp3,Tees Maar Khan,songs-file/TsMK%20-%20Tees%20Maar%20Khan.mp3,257.044898,0,0,426,TsMK,Tees Maar Khan,2010,Sonu Nigam,Hindi
1402,TsMK - Sheila Ki Jawani.mp3,Sheila Ki Jawani,songs-file/TsMK%20-%20Sheila%20Ki%20Jawani.mp3,283.910385,0,0,426,TsMK,Tees Maar Khan,2010,"Vishal-Shekhar, Vishal Dadlani, Sunidhi Chauhan",Hindi
1403,TsMK - Badey Dil Wala.mp3,Badey Dil Wala,songs-file/TsMK%20-%20Badey%20Dil%20Wala.mp3,295.566803,0,0,426,TsMK,Tees Maar Khan,2010,"Vishal-Shekhar, Shreya Ghoshal, Sukhwinder Singh",Hindi
1404,DDD - Paisa Paisa.mp3,Paisa Paisa,songs-file/DDD%20-%20Paisa%20Paisa.mp3,234.544762,0,0,92,DDD,De Dana Dan,2009,Unknown,Hindi
1405,DDD - Hotty Naughty.mp3,Hotty Naughty,songs-file/DDD%20-%20Hotty%20Naughty.mp3,218.128254,0,0,92,DDD,De Dana Dan,2009,Unknown,Hindi
1406,BHGMB - Afreen.mp3,Afreen,songs-file/BHGMB%20-%20Afreen.mp3,366.589388,0,0,53,BHGMB,Bhagam Bhag,2006,"Pritam Chakraborty, Sunidhi Chauhan, KK, Sameer Anjaan",Hindi
1407,W - Kola Laka Vellari.mp3,Kola Laka Vellari,songs-file/W%20-%20Kola%20Laka%20Vellari.mp3,338.1522,0,0,394,W,Welcome,2007,Himesh Reshammiya,Hindi
1408,W - Insha Allah.mp3,Insha Allah,songs-file/W%20-%20Insha%20Allah.mp3,338.05932,0,0,394,W,Welcome,2007,"Akriti Kakar, Krishna Beuraa, Shaan, Himesh Reshammiya",Hindi
1409,W - Hoth Rasiley.mp3,Hoth Rasiley,songs-file/W%20-%20Hoth%20Rasiley.mp3,280.288073,0,0,394,W,Welcome,2007,"Shreya Ghoshal, Anand Raj Anand, Shankar Mahadevan",Hindi
1410,D1 - Dhoom machale.mp3,Dhoom machale,songs-file/D1%20-%20Dhoom%20machale.mp3,375.183673,0,0,951,D1,Dhoom,2004,Sunidhi Chauhan,Hindi
1411,D1 - Shikdum.mp3,Shikdum,songs-file/D1%20-%20Shikdum.mp3,327.640816,0,0,951,D1,Dhoom,2004,"Shreya Ghoshal, KK, Shaan",Hindi
1412,D1 - Salaame.mp3,Salaame,songs-file/D1%20-%20Salaame.mp3,317.818776,0,0,951,D1,Dhoom,2004,"Vasundhara Das, Kunal Ganjawala",Hindi
1413,RNBDJ - Haule Haule.mp3,Haule Haule,songs-file/RNBDJ%20-%20Haule%20Haule.mp3,263.987664,0,0,306,RNBDJ,Rab Ne Bana Di Jodi,2008,Sukhwinder Singh,Hindi
1414,RNBDJ - Dance Pe Chance.mp3,Dance Pe Chance,songs-file/RNBDJ%20-%20Dance%20Pe%20Chance.mp3,261.03873,0,0,306,RNBDJ,Rab Ne Bana Di Jodi,2008,"Sunidhi Chauhan, Labh Janjua",Hindi
1415,RNBDJ - Phir Milenge Chalte Chalte.mp3,Phir Milenge Chalte Chalte,songs-file/RNBDJ%20-%20Phir%20Milenge%20Chalte%20Chalte.mp3,394.18195,0,0,306,RNBDJ,Rab Ne Bana Di Jodi,2008,Sonu Nigam,Hindi
1416,OSO - Deewangi Deewangi.mp3,Deewangi Deewangi,songs-file/OSO%20-%20Deewangi%20Deewangi.mp3,357.146122,0,0,277,OSO,Om Shanti Om,2007,"Shaan, Udit Narayan, Sunidhi Chauhan, Vishal-Shekhar, Shreya Ghoshal",Hindi
1417,OSO - Dard-E-Disco.mp3,Dard-E-Disco,songs-file/OSO%20-%20Dard-E-Disco.mp3,274.111565,0,0,277,OSO,Om Shanti Om,2007,"Sukhwinder Singh, Caralisa Monteiro, Marianne D'Cruz",Hindi
1418,TWTIA - The Winner Takes It All.mp3,The Winner Takes It All,songs-file/TWTIA%20-%20The%20Winner%20Takes%20It%20All.mp3,297.168,0,0,952,TWTIA,The Winner Takes It All,1980,ABBA,English
1420,FRNDSJB - Friends.mp3,Friends,songs-file/FRNDSJB%20-%20Friends.mp3,189.504,0,0,954,FRNDSJB,Friends,2017,Justin Bieber,English
1421,CNJ - Nasty Jamz.mp3,Nasty Jamz,songs-file/CNJ%20-%20Nasty%20Jamz.mp3,163.944,0,0,955,CNJ,Coolzone (nasty jamz),2015,Coolzone,BGM
1422,LALALA - Lalala.mp3,Lalala,songs-file/LALALA%20-%20Lalala.mp3,160.704,0,0,956,LALALA,Lalala,2019,"bbno$, Y2K",English
1423,HnH - Kings & Queens.mp3,Kings & Queens,songs-file/HnH%20-%20Kings%20%26%20Queens.mp3,160.128,0,0,957,HnH,Heaven & Hell,2020,Ava Max,English
1424,LFOLE - Golden Brown.mp3,Golden Brown,songs-file/LFOLE%20-%20Golden%20Brown.mp3,206.784,0,0,958,LFOLE,La folie,1981,The Stranglers,English
1425,JUNK - Solitude.mp3,Solitude,songs-file/JUNK%20-%20Solitude.mp3,222.36,0,0,959,JUNK,Junk,2016,M83,BGM
1426,BNN - A Thousand Miles.mp3,A Thousand Miles,songs-file/BNN%20-%20A%20Thousand%20Miles.mp3,237.648,0,0,960,BNN,Be Not Nobody,2002,Vanessa Carlton,English
1427,ATtSILY - I Think They Call This Love.mp3,I Think They Call This Love,songs-file/ATtSILY%20-%20I%20Think%20They%20Call%20This%20Love.mp3,196.416,0,0,961,ATtSILY,All This to Say I Love You,2025,Elliot James Reay,English
1428,TWLaSS - Save Your Tears (Arabic).mp3,Save Your Tears (Arabic),songs-file/TWLaSS%20-%20Save%20Your%20Tears%20%28Arabic%29.mp3,229.584,0,0,872,TWLaSS,The Weeknd: Live at SoFi Stadium,2023,Unknown,Arabic
1429,TWLaSS - Blinding Lights (Arabic).mp3,Blinding Lights (Arabic),songs-file/TWLaSS%20-%20Blinding%20Lights%20%28Arabic%29.mp3,266.664,0,0,872,TWLaSS,The Weeknd: Live at SoFi Stadium,2023,Unknown,Arabic
1430,FRITLS - Bumble Bee.mp3,Bumble Bee,songs-file/FRITLS%20-%20Bumble%20Bee.mp3,196.944,0,0,962,FRITLS,Fairytales,1999,Bambee,English
1431,ACDO3 - ACIDO III.mp3,ACIDO III,songs-file/ACDO3%20-%20ACIDO%20III.mp3,83.112,0,0,963,ACDO3,ACIDO III,2025,UdieNnx,BGM
1432,Line - lliinnee.mp3,lliinnee,songs-file/Line%20-%20lliinnee.mp3,295.416,0,0,964,Line,lliinnee,2021,Izzamuzzic,BGM
1433,TUMM - Tum Mile (Love Reprise).mp3,Tum Mile (Love Reprise),songs-file/TUMM%20-%20Tum%20Mile%20%28Love%20Reprise%29.mp3,303.345488,0,0,382,TUMM,Tum Mile,2009,"Javed Ali, Pritam Chakraborty",Hindi
1434,IsqMrsid - Tera Mera Hai Pyar Amar (Deluxe Version).mp3,Tera Mera Hai Pyar Amar (Deluxe Version),songs-file/IsqMrsid%20-%20Tera%20Mera%20Hai%20Pyar%20Amar%20%28Deluxe%20Version%29.mp3,279.648,0,0,965,IsqMrsid,Ishq Murshid,2023,Ahmed Jahanzeb,"Hindi, Urdu"
1435,TES - Sing for the Moment.mp3,Sing for the Moment,songs-file/TES%20-%20Sing%20for%20the%20Moment.mp3,325.824,0,0,966,TES,The Eminem Show,2002,Eminem,English
1436,Dldrian - Dildarian.mp3,Dildarian,songs-file/Dldrian%20-%20Dildarian.mp3,243.96,0,0,967,Dldrian,Dildarian,2005,Amrinder Gill,Punjabi
1437,Vws - Hotline Bling.mp3,Hotline Bling,songs-file/Vws%20-%20Hotline%20Bling.mp3,269.064,0,0,968,Vws,Views,2016,Drake,"Spanish, English"
1438,SldngDors - Thank You.mp3,Thank You,songs-file/SldngDors%20-%20Thank%20You.mp3,217.92,0,0,969,SldngDors,Sliding Doors,1998,Dido,English
1439,MrLonly - Mr. Lonely.mp3,Mr. Lonely,songs-file/MrLonly%20-%20Mr.%20Lonely.mp3,163.2,0,0,970,MrLonly,Mr. Lonely,1964,Bobby Vinton,English
1440,Europop - A Decade in Blue (Da Ba Dee).mp3,A Decade in Blue (Da Ba Dee),songs-file/Europop%20-%20A%20Decade%20in%20Blue%20%28Da%20Ba%20Dee%29.mp3,285.84,0,0,971,Europop,Europop,1999,Eiffel 65,English
1441,10 - Go Down Deh.mp3,Go Down Deh,songs-file/10%20-%20Go%20Down%20Deh.mp3,157.248,0,0,972,10,10,2021,"Shaggy, Sean Paul, Spice","Spanish, English"
1442,Q - O Gujariya.mp3,O Gujariya,songs-file/Q%20-%20O%20Gujariya.mp3,261.768,0,0,295,Q,Queen,2013,"Nikhil D'Souza, Amit Trivedi, Anvita Dutt Guptan, Shefali Alvares",Hindi
1443,X - X.mp3,X,songs-file/X%20-%20X.mp3,191.904,0,0,973,X,X (EQUIS),2019,"Nicky Jam, J Balvin",Spanish
1444,T2ndL - Isolated System.mp3,Isolated System,songs-file/T2ndL%20-%20Isolated%20System.mp3,299.208,0,0,974,T2ndL,The 2nd Law,1994,Muse,BGM
1445,нрRmixs - не расслабляйся (THE DAWLESS Remix).mp3,не расслабляйся (THE DAWLESS Remix),songs-file/%D0%BD%D1%80Rmixs%20-%20%D0%BD%D0%B5%20%D1%80%D0%B0%D1%81%D1%81%D0%BB%D0%B0%D0%B1%D0%BB%D1%8F%D0%B9%D1%81%D1%8F%20%28THE%20DAWLESS%20Remix%29.mp3,164.328,0,0,975,нрRmixs,не расслабляйся (Remixes),2025,Skryptonite,Russian
